4.933250000000000000e+03 9.452024889181190881e-01
4.933300000000002910e+03 9.456556788626154786e-01
4.933350000000002183e+03 9.464502122563325237e-01
4.933399999999995089e+03 9.475375256330379470e-01
4.933449999999999818e+03 9.487811361781697261e-01
4.933500000000003638e+03 9.500909964548853726e-01
4.933549999999998363e+03 9.515086410245203741e-01
4.933599999999998545e+03 9.531656668572090485e-01
4.933650000000003274e+03 9.552005860848531427e-01
4.933700000000002547e+03 9.577093251135904151e-01
4.933750000000002728e+03 9.606963267217334401e-01
4.933800000000002910e+03 9.640404408520372170e-01
4.933850000000002183e+03 9.676082795291270910e-01
4.933899999999997817e+03 9.711831322194324212e-01
4.933949999999997999e+03 9.745068527640645684e-01
4.934000000000000000e+03 9.775182860458626610e-01
4.934050000000004729e+03 9.803874657193782927e-01
4.934099999999999454e+03 9.828546144308428767e-01
4.934150000000000546e+03 9.841448777503647438e-01
4.934199999999999818e+03 9.839778313413733990e-01
4.934250000000001819e+03 9.828568850969529036e-01
4.934299999999997453e+03 9.815175922861930635e-01
4.934350000000004002e+03 9.803503347753926844e-01
4.934400000000000546e+03 9.794621295577488063e-01
4.934450000000003456e+03 9.787963705920059709e-01
4.934500000000002728e+03 9.782980191843939632e-01
4.934549999999997453e+03 9.779568148436623698e-01
4.934600000000003092e+03 9.777745353778890536e-01
4.934650000000000546e+03 9.777421787326654457e-01
4.934699999999997090e+03 9.777910143814882993e-01
4.934750000000000000e+03 9.775592974131517288e-01
4.934799999999999272e+03 9.762869563114934257e-01
4.934850000000001273e+03 9.731255378970393721e-01
4.934899999999997817e+03 9.679874732726967412e-01
4.934950000000002547e+03 9.619884267668125100e-01
4.934999999999998181e+03 9.565743410750306985e-01
4.935049999999999272e+03 9.524773423113241932e-01
4.935099999999996726e+03 9.497254808988256913e-01
4.935149999999996908e+03 9.479772618607257284e-01
4.935199999999999818e+03 9.465496792166273599e-01
4.935250000000002728e+03 9.449452435126465266e-01
4.935300000000003820e+03 9.433715291346645992e-01
4.935350000000002183e+03 9.422669591029460001e-01
4.935399999999996908e+03 9.418669449900605173e-01
4.935450000000002547e+03 9.422341508926698195e-01
4.935500000000001819e+03 9.433936139686397437e-01
4.935550000000000182e+03 9.453182794095820185e-01
4.935599999999997635e+03 9.479425991728824830e-01
4.935650000000000546e+03 9.513064306252492219e-01
4.935699999999999818e+03 9.556638838759990984e-01
4.935750000000000909e+03 9.612240415580526331e-01
4.935800000000003820e+03 9.678415949268477370e-01
4.935849999999997635e+03 9.748855346391671617e-01
4.935899999999998727e+03 9.811752052586687478e-01
4.935949999999996180e+03 9.855412717410459988e-01
4.935999999999998181e+03 9.876594241654037543e-01
4.936050000000002910e+03 9.882035628332906940e-01
4.936099999999999454e+03 9.880057372905021174e-01
4.936149999999995998e+03 9.874967963243068692e-01
4.936199999999998909e+03 9.869257686307694177e-01
4.936249999999999091e+03 9.864488877241445186e-01
4.936300000000002910e+03 9.860823089472740000e-01
4.936350000000000364e+03 9.858174372642120042e-01
4.936399999999998727e+03 9.856512154109849932e-01
4.936449999999997090e+03 9.855273603454040021e-01
4.936500000000001819e+03 9.854085601256954430e-01
4.936550000000002001e+03 9.852341790566917501e-01
4.936599999999998545e+03 9.847776188414972820e-01
4.936649999999996908e+03 9.838824363145450835e-01
4.936699999999996180e+03 9.826055634324247778e-01
4.936750000000002728e+03 9.809036128964302437e-01
4.936799999999999272e+03 9.788548730845604284e-01
4.936850000000000364e+03 9.768464513896979451e-01
4.936899999999995998e+03 9.752198646541171412e-01
4.936950000000003456e+03 9.739578204454539812e-01
4.937000000000001819e+03 9.729740468825216482e-01
4.937049999999999272e+03 9.722171579836704769e-01
4.937100000000004002e+03 9.715088303496834943e-01
4.937149999999995089e+03 9.706223223325618488e-01
4.937199999999998909e+03 9.695751665410492492e-01
4.937249999999996362e+03 9.686323813769035507e-01
4.937300000000002001e+03 9.680444542560068255e-01
4.937349999999998545e+03 9.678463143937939828e-01
4.937400000000001455e+03 9.679273583077425691e-01
4.937449999999999818e+03 9.681382263091841134e-01
4.937500000000001819e+03 9.684134741576807537e-01
4.937549999999996544e+03 9.688416312331249447e-01
4.937600000000000364e+03 9.694733288691910200e-01
4.937650000000003274e+03 9.701689403126685374e-01
4.937700000000003456e+03 9.706395251420514292e-01
4.937749999999999091e+03 9.707641008547407413e-01
4.937799999999998363e+03 9.707411917377791744e-01
4.937849999999999454e+03 9.707765739261435822e-01
4.937900000000000546e+03 9.709073602397729763e-01
4.937950000000000728e+03 9.711530794458516080e-01
4.937999999999997272e+03 9.715277655862503137e-01
4.938049999999999272e+03 9.719311751454429160e-01
4.938100000000003092e+03 9.720693754854558000e-01
4.938150000000000546e+03 9.717098685811027536e-01
4.938199999999997999e+03 9.710237079874445287e-01
4.938250000000002728e+03 9.702852336257922206e-01
4.938299999999996544e+03 9.695835731584774297e-01
4.938350000000002183e+03 9.689771031142533353e-01
4.938400000000003274e+03 9.685914533209946109e-01
4.938449999999996180e+03 9.684578145972143615e-01
4.938499999999998181e+03 9.685232646824274427e-01
4.938549999999998363e+03 9.687528087174104297e-01
4.938600000000004911e+03 9.691790645965822071e-01
4.938649999999997817e+03 9.698521136766999895e-01
4.938700000000001637e+03 9.708130927199344340e-01
4.938749999999999091e+03 9.720653861720511824e-01
4.938799999999996544e+03 9.736727411758669959e-01
4.938850000000000364e+03 9.756018359358613612e-01
4.938900000000001455e+03 9.773665610241862867e-01
4.938949999999997999e+03 9.782111575749325993e-01
4.938999999999997272e+03 9.780825196235616303e-01
4.939049999999998363e+03 9.777728655189579232e-01
4.939099999999998545e+03 9.779959734926833015e-01
4.939149999999996908e+03 9.787499113915291149e-01
4.939200000000001637e+03 9.795286437325733120e-01
4.939250000000000909e+03 9.800041484416120996e-01
4.939300000000003820e+03 9.802330979956760393e-01
4.939349999999998545e+03 9.803126987393920855e-01
4.939400000000001455e+03 9.802747293784793703e-01
4.939450000000003456e+03 9.802326377334970031e-01
4.939500000000001819e+03 9.801914062742679290e-01
4.939550000000004729e+03 9.797560862031373663e-01
4.939600000000000364e+03 9.782827062284352726e-01
4.939649999999997817e+03 9.755854538013630783e-01
4.939700000000004366e+03 9.723972780393712600e-01
4.939749999999999091e+03 9.696302823175699803e-01
4.939800000000000182e+03 9.676234534940310050e-01
4.939849999999995816e+03 9.663950551486174545e-01
4.939900000000003274e+03 9.659713259540096963e-01
4.939950000000003456e+03 9.661239252923331522e-01
4.940000000000002728e+03 9.661740574024875183e-01
4.940050000000000182e+03 9.653179650504010167e-01
4.940100000000003092e+03 9.635988646790640821e-01
4.940150000000001455e+03 9.618409573237027832e-01
4.940200000000002547e+03 9.606320439106970088e-01
4.940250000000003638e+03 9.600876939093349050e-01
4.940299999999996544e+03 9.602021180702439151e-01
4.940349999999995816e+03 9.608294450338572545e-01
4.940400000000000546e+03 9.617945705069189666e-01
4.940450000000000728e+03 9.629245120396571211e-01
4.940500000000003638e+03 9.641186763307177943e-01
4.940549999999998363e+03 9.657516395541317911e-01
4.940600000000001273e+03 9.681300368650066490e-01
4.940650000000003274e+03 9.706529093411768727e-01
4.940700000000000728e+03 9.723518626263653042e-01
4.940750000000002728e+03 9.730603291761804607e-01
4.940799999999998363e+03 9.733620069588161394e-01
4.940850000000004002e+03 9.738172896230541387e-01
4.940899999999999636e+03 9.746851336509848585e-01
4.940950000000002547e+03 9.760273440652742494e-01
4.941000000000002728e+03 9.778594690687455460e-01
4.941049999999997453e+03 9.799477861219533237e-01
4.941100000000003092e+03 9.817395292030252074e-01
4.941150000000001455e+03 9.828516117054308943e-01
4.941199999999998909e+03 9.834846631359889235e-01
4.941250000000003638e+03 9.840069734912451072e-01
4.941299999999996544e+03 9.846407321115565603e-01
4.941350000000001273e+03 9.854938592931626884e-01
4.941400000000000546e+03 9.866046386102604870e-01
4.941450000000000728e+03 9.880476110769845777e-01
4.941500000000000000e+03 9.896957843199828408e-01
4.941549999999997453e+03 9.910326790056451784e-01
4.941600000000000364e+03 9.916536785279815858e-01
4.941649999999998727e+03 9.917627556838396474e-01
4.941699999999998909e+03 9.917117388657640253e-01
4.941750000000000909e+03 9.916458406889780974e-01
4.941800000000002001e+03 9.915738874357368227e-01
4.941850000000001273e+03 9.915107437717008976e-01
4.941899999999997817e+03 9.914702603730852770e-01
4.941949999999997090e+03 9.914484072968380302e-01
4.942000000000000000e+03 9.914518055190025825e-01
4.942050000000003820e+03 9.914804353025509220e-01
4.942099999999997635e+03 9.915246952073737408e-01
4.942149999999999636e+03 9.915910530196690997e-01
4.942199999999997090e+03 9.916704351100577020e-01
4.942249999999999091e+03 9.917709505192231489e-01
4.942300000000003820e+03 9.918882130290804788e-01
4.942350000000001273e+03 9.920238314237843635e-01
4.942399999999997817e+03 9.921812146583648406e-01
4.942450000000000728e+03 9.923679713902259225e-01
4.942500000000001819e+03 9.925892450053772631e-01
4.942549999999997453e+03 9.928080311346174636e-01
4.942600000000004002e+03 9.929809229979559282e-01
4.942650000000003274e+03 9.931136720041733312e-01
4.942700000000002547e+03 9.932214115450920255e-01
4.942750000000000000e+03 9.933072454385440953e-01
4.942800000000002910e+03 9.933784604328722567e-01
4.942850000000000364e+03 9.934344615022385749e-01
4.942900000000001455e+03 9.934768796964402737e-01
4.942950000000003456e+03 9.935054054524778966e-01
4.942999999999996362e+03 9.935312766661599237e-01
4.943049999999996544e+03 9.935637943511962389e-01
4.943100000000003092e+03 9.935941480809322712e-01
4.943150000000004184e+03 9.936203407203474391e-01
4.943199999999998909e+03 9.935732828503253122e-01
4.943249999999995453e+03 9.932903511902958504e-01
4.943300000000001091e+03 9.927357776486221974e-01
4.943350000000004002e+03 9.920034126227841309e-01
4.943399999999995998e+03 9.911810329171105716e-01
4.943450000000000728e+03 9.903797449382232276e-01
4.943499999999999091e+03 9.897265410081376169e-01
4.943549999999999272e+03 9.892305776520960992e-01
4.943599999999999454e+03 9.888177693948367875e-01
4.943649999999997817e+03 9.884838437690964819e-01
4.943700000000002547e+03 9.882282669879005610e-01
4.943750000000002728e+03 9.880437365566367980e-01
4.943799999999996544e+03 9.879123211402498494e-01
4.943850000000000364e+03 9.878523376079022533e-01
4.943899999999995998e+03 9.878527093570359519e-01
4.943949999999998909e+03 9.879108972875643158e-01
4.943999999999999091e+03 9.880095565814520642e-01
4.944050000000003820e+03 9.881652119726230810e-01
4.944100000000003092e+03 9.884182733667988829e-01
4.944150000000003274e+03 9.887916851381933769e-01
4.944200000000003456e+03 9.893066791742816113e-01
4.944250000000002728e+03 9.899293600960296091e-01
4.944299999999999272e+03 9.904343209472690202e-01
4.944350000000000364e+03 9.905246803413040313e-01
4.944399999999995089e+03 9.902424742028981264e-01
4.944450000000001637e+03 9.898447613971506076e-01
4.944499999999999091e+03 9.894248299019644532e-01
4.944550000000003820e+03 9.890109849122565855e-01
4.944599999999996726e+03 9.886475405569289387e-01
4.944649999999995089e+03 9.883520960987955961e-01
4.944699999999997090e+03 9.880914316204508774e-01
4.944750000000000000e+03 9.878669713229671911e-01
4.944800000000003820e+03 9.876956364684637002e-01
4.944849999999997635e+03 9.875692752529438012e-01
4.944899999999997817e+03 9.874771969179112485e-01
4.944950000000002547e+03 9.874060948029279583e-01
4.945000000000002728e+03 9.873577230193322229e-01
4.945050000000003820e+03 9.873378570150621591e-01
4.945099999999997635e+03 9.873630362094878432e-01
4.945149999999998727e+03 9.874221680075577767e-01
4.945199999999997999e+03 9.875151283958802928e-01
4.945250000000001819e+03 9.876449149731305610e-01
4.945300000000000182e+03 9.878017935673411021e-01
4.945350000000001273e+03 9.879584692345100283e-01
4.945400000000002365e+03 9.881031934451222076e-01
4.945450000000003456e+03 9.882456684398437385e-01
4.945500000000001819e+03 9.883754639526035612e-01
4.945549999999996544e+03 9.884064474613712958e-01
4.945600000000004002e+03 9.883371353446117613e-01
4.945649999999995998e+03 9.882760100879203202e-01
4.945699999999997999e+03 9.882845368615409409e-01
4.945749999999999091e+03 9.883152435857219809e-01
4.945799999999998363e+03 9.883304151292325868e-01
4.945850000000002183e+03 9.883553741780251034e-01
4.945900000000002365e+03 9.884001646192763779e-01
4.945950000000004366e+03 9.884733803983768441e-01
4.945999999999998181e+03 9.885552147941216727e-01
4.946050000000001091e+03 9.886436855561921977e-01
4.946100000000002183e+03 9.887300964160894434e-01
4.946149999999999636e+03 9.887839113128320534e-01
4.946200000000000728e+03 9.887409491497548553e-01
4.946249999999996362e+03 9.885340678987262208e-01
4.946300000000002001e+03 9.882850182837589204e-01
4.946349999999998545e+03 9.881775243343848825e-01
4.946400000000002365e+03 9.882530827002146134e-01
4.946450000000002547e+03 9.883331486596654836e-01
4.946499999999998181e+03 9.881996793355449782e-01
4.946549999999997453e+03 9.878469176662675322e-01
4.946599999999997635e+03 9.874441420837880568e-01
4.946649999999997817e+03 9.870928498110719262e-01
4.946699999999997090e+03 9.867924591937878853e-01
4.946750000000000909e+03 9.864643214062231991e-01
4.946800000000002001e+03 9.860638631695329837e-01
4.946849999999996726e+03 9.856298344850498161e-01
4.946900000000001455e+03 9.852492392405387545e-01
4.946949999999997999e+03 9.849812764930062636e-01
4.947000000000001819e+03 9.848386827942544608e-01
4.947050000000002910e+03 9.848142324843470741e-01
4.947100000000000364e+03 9.847921841562746748e-01
4.947150000000001455e+03 9.843304877584996282e-01
4.947200000000003456e+03 9.830960280949024854e-01
4.947249999999997272e+03 9.813812379384825313e-01
4.947299999999999272e+03 9.797220088465227184e-01
4.947349999999998545e+03 9.783374159580637830e-01
4.947400000000003274e+03 9.772884266611447934e-01
4.947450000000001637e+03 9.766386059522116359e-01
4.947500000000002728e+03 9.762554029273307066e-01
4.947549999999995634e+03 9.759436544367432464e-01
4.947599999999996726e+03 9.757526990425918756e-01
4.947649999999995998e+03 9.757993216283271654e-01
4.947699999999999818e+03 9.760455834535655129e-01
4.947749999999998181e+03 9.764209085338567684e-01
4.947799999999999272e+03 9.769538704417909392e-01
4.947850000000001273e+03 9.776846409627952816e-01
4.947900000000003274e+03 9.785767808096058618e-01
4.947950000000002547e+03 9.795774778847770037e-01
4.947999999999999091e+03 9.807456949441987204e-01
4.948049999999999272e+03 9.821762024306543992e-01
4.948100000000002183e+03 9.839519080949568064e-01
4.948149999999996908e+03 9.861727352476651332e-01
4.948200000000000728e+03 9.885934142843111339e-01
4.948250000000002728e+03 9.904961544875998669e-01
4.948300000000002001e+03 9.914255623647192373e-01
4.948350000000004911e+03 9.915245839364710267e-01
4.948400000000001455e+03 9.911148110852820992e-01
4.948450000000000728e+03 9.904492269948735883e-01
4.948499999999999091e+03 9.897840153509581684e-01
4.948549999999996544e+03 9.892613722917411589e-01
4.948599999999999454e+03 9.888992224765834615e-01
4.948649999999997817e+03 9.886836921565158587e-01
4.948699999999999818e+03 9.885915760559252918e-01
4.948750000000003638e+03 9.885743043931343177e-01
4.948799999999999272e+03 9.886201330080902627e-01
4.948850000000002183e+03 9.887130380743129887e-01
4.948900000000002365e+03 9.887694913735487479e-01
4.948949999999998909e+03 9.887564528732722957e-01
4.948999999999998181e+03 9.887214110430888603e-01
4.949050000000000182e+03 9.887315985340096036e-01
4.949100000000002183e+03 9.888157474916627887e-01
4.949150000000003274e+03 9.889770914741631280e-01
4.949200000000002547e+03 9.892069454643005466e-01
4.949249999999998181e+03 9.895261306048263039e-01
4.949299999999997453e+03 9.899627923127568563e-01
4.949349999999998545e+03 9.905306786898645521e-01
4.949400000000001455e+03 9.912077134583725524e-01
4.949450000000003456e+03 9.918456169913069109e-01
4.949500000000002728e+03 9.921724783253461633e-01
4.949549999999999272e+03 9.920962903534912281e-01
4.949600000000000364e+03 9.917675106363159632e-01
4.949650000000003274e+03 9.913697715463033466e-01
4.949699999999998909e+03 9.909821034418456742e-01
4.949750000000002728e+03 9.906503461862713467e-01
4.949799999999996544e+03 9.903850203182777978e-01
4.949850000000004911e+03 9.901907386599687610e-01
4.949899999999999636e+03 9.900426046761351406e-01
4.949949999999997090e+03 9.899313486719362176e-01
4.949999999999996362e+03 9.898696803795229426e-01
4.950049999999996544e+03 9.898585973169445884e-01
4.950100000000003092e+03 9.899291014650882792e-01
4.950149999999998727e+03 9.900682941787147806e-01
4.950199999999998909e+03 9.901930365414285395e-01
4.950250000000001819e+03 9.902363041116163389e-01
4.950299999999998363e+03 9.902362364850626486e-01
4.950350000000004002e+03 9.902471542489775791e-01
4.950399999999999636e+03 9.903079559748624305e-01
4.950450000000002547e+03 9.904282880954750068e-01
4.950500000000000909e+03 9.905737424789624601e-01
4.950550000000002910e+03 9.906856274382983552e-01
4.950599999999998545e+03 9.907318249508435537e-01
4.950650000000004184e+03 9.907281529518832119e-01
4.950699999999999818e+03 9.906620296518420243e-01
4.950750000000001819e+03 9.905264216106897113e-01
4.950800000000001091e+03 9.903362749278284971e-01
4.950850000000004002e+03 9.900354858233486599e-01
4.950900000000000546e+03 9.894110557016798646e-01
4.950949999999998909e+03 9.884807138567218709e-01
4.950999999999996362e+03 9.875301173361060725e-01
4.951050000000001091e+03 9.867550446775887885e-01
4.951100000000003092e+03 9.861383893610133899e-01
4.951150000000000546e+03 9.855882683401876454e-01
4.951200000000000728e+03 9.851067942939479849e-01
4.951250000000002728e+03 9.847346745822763703e-01
4.951300000000004729e+03 9.844971411958111096e-01
4.951349999999995816e+03 9.843917334505725147e-01
4.951400000000003274e+03 9.844193812828142542e-01
4.951449999999997090e+03 9.845870669098725214e-01
4.951500000000002728e+03 9.848642586607584404e-01
4.951550000000002001e+03 9.852411438055076465e-01
4.951600000000001273e+03 9.857282226813972592e-01
4.951649999999999636e+03 9.862521284807287403e-01
4.951699999999996180e+03 9.867308609528652186e-01
4.951749999999998181e+03 9.871945929461443114e-01
4.951800000000002910e+03 9.877497147048226456e-01
4.951850000000001273e+03 9.884699607899762874e-01
4.951900000000001455e+03 9.892810996178519334e-01
4.951949999999999818e+03 9.899312951085662560e-01
4.951999999999997272e+03 9.901980729894337419e-01
4.952050000000000182e+03 9.901502616766520992e-01
4.952099999999997635e+03 9.900058447479718193e-01
4.952149999999998727e+03 9.898879445735060401e-01
4.952200000000000728e+03 9.898306185041211291e-01
4.952250000000002728e+03 9.898259309176130616e-01
4.952300000000002910e+03 9.898421935541324990e-01
4.952350000000000364e+03 9.898252673500735899e-01
4.952400000000002365e+03 9.897522359933286218e-01
4.952449999999998909e+03 9.896571900560423574e-01
4.952499999999997272e+03 9.895641497093224936e-01
4.952550000000003820e+03 9.895039067426296686e-01
4.952600000000001273e+03 9.894877407871733865e-01
4.952649999999995998e+03 9.895311370198238698e-01
4.952699999999996180e+03 9.896133908719856320e-01
4.952750000000000000e+03 9.896689924265275051e-01
4.952799999999996544e+03 9.897112175735871542e-01
4.952850000000003092e+03 9.897845339581249346e-01
4.952899999999999636e+03 9.898693198922199343e-01
4.952950000000003456e+03 9.899157550084254353e-01
4.953000000000003638e+03 9.899553849556637086e-01
4.953049999999998363e+03 9.900157998919516533e-01
4.953099999999996726e+03 9.900929521702125369e-01
4.953149999999995998e+03 9.902051872710530001e-01
4.953200000000003456e+03 9.904073837285974902e-01
4.953250000000000909e+03 9.907213050852007319e-01
4.953300000000004729e+03 9.910484748337156091e-01
4.953350000000003092e+03 9.912953435745958108e-01
4.953399999999996908e+03 9.914461684078875736e-01
4.953449999999999818e+03 9.915057508489513172e-01
4.953500000000003638e+03 9.914972887543624935e-01
4.953549999999998363e+03 9.914650561933815442e-01
4.953599999999998545e+03 9.914156517458783124e-01
4.953650000000003274e+03 9.913739859067706162e-01
4.953700000000003456e+03 9.913650441733019569e-01
4.953749999999996362e+03 9.914019696293085993e-01
4.953799999999999272e+03 9.915013626989972462e-01
4.953850000000001273e+03 9.916603258783637243e-01
4.953900000000001455e+03 9.918597479445939724e-01
4.953949999999997999e+03 9.919560816740879972e-01
4.953999999999998181e+03 9.917717161953045757e-01
4.954050000000001091e+03 9.913166871118483936e-01
4.954099999999996726e+03 9.907716067346828970e-01
4.954150000000001455e+03 9.902515956970273647e-01
4.954200000000003456e+03 9.898122300872911339e-01
4.954250000000003638e+03 9.894975928547463662e-01
4.954299999999999272e+03 9.893110847663951768e-01
4.954349999999997635e+03 9.892169702404376430e-01
4.954399999999997817e+03 9.892235003152626271e-01
4.954449999999997999e+03 9.893314994912733029e-01
4.954499999999997272e+03 9.894875791292411238e-01
4.954550000000002910e+03 9.896708523140607117e-01
4.954599999999995816e+03 9.898944157214670803e-01
4.954650000000001455e+03 9.901755882711955614e-01
4.954700000000000728e+03 9.904732923452336246e-01
4.954750000000000000e+03 9.907347411787081892e-01
4.954799999999999272e+03 9.909517112041295039e-01
4.954849999999996726e+03 9.912368583717581227e-01
4.954899999999998727e+03 9.916716677360644105e-01
4.954949999999997090e+03 9.923040608218739456e-01
4.954999999999997272e+03 9.931342038055633870e-01
4.955049999999999272e+03 9.939376578485926705e-01
4.955100000000001273e+03 9.943832541215343879e-01
4.955150000000002365e+03 9.943006623832302271e-01
4.955199999999999818e+03 9.934062797643029574e-01
4.955250000000001819e+03 9.914076851051879524e-01
4.955299999999998363e+03 9.885024746583892519e-01
4.955349999999997635e+03 9.853600322947657641e-01
4.955399999999995998e+03 9.824607208676630066e-01
4.955450000000003456e+03 9.796133633736842095e-01
4.955499999999999091e+03 9.761992287828467063e-01
4.955550000000000182e+03 9.716436261112235684e-01
4.955599999999995816e+03 9.658003622828260637e-01
4.955650000000003274e+03 9.592230946329233232e-01
4.955700000000002547e+03 9.527482944585901059e-01
4.955750000000001819e+03 9.469966561723277554e-01
4.955799999999998363e+03 9.419982646454644337e-01
4.955850000000001273e+03 9.376271162550223748e-01
4.955900000000000546e+03 9.335950607071258345e-01
4.955950000000001637e+03 9.298388022891889149e-01
4.955999999999995453e+03 9.264859676765653251e-01
4.956049999999998363e+03 9.236449261324353177e-01
4.956100000000000364e+03 9.212682719357878636e-01
4.956149999999999636e+03 9.192668632070161161e-01
4.956199999999995271e+03 9.175245494286512482e-01
4.956250000000002728e+03 9.160121894511852325e-01
4.956300000000003820e+03 9.147894089722418132e-01
4.956349999999996726e+03 9.139108557037352032e-01
4.956399999999998727e+03 9.133661266742250096e-01
4.956449999999997090e+03 9.131521080083527808e-01
4.956500000000001819e+03 9.132758524234563247e-01
4.956550000000002001e+03 9.137384479272206983e-01
4.956600000000004002e+03 9.145694125573644584e-01
4.956649999999999636e+03 9.156964657368998894e-01
4.956700000000003456e+03 9.169502953973435178e-01
4.956749999999996362e+03 9.182437815903492506e-01
4.956799999999996544e+03 9.196784559294346462e-01
4.956850000000000364e+03 9.213714009050314457e-01
4.956899999999998727e+03 9.233957322943485702e-01
4.956949999999999818e+03 9.258296784451798267e-01
4.957000000000000909e+03 9.286467185646088973e-01
4.957050000000001091e+03 9.316867021947395910e-01
4.957099999999999454e+03 9.350232137687771727e-01
4.957150000000002365e+03 9.388344266853755338e-01
4.957200000000000728e+03 9.432739848621034540e-01
4.957250000000001819e+03 9.483960083107777495e-01
4.957300000000003820e+03 9.541567118282412441e-01
4.957349999999996726e+03 9.600924288167973497e-01
4.957399999999996908e+03 9.655229061810491897e-01
4.957450000000002547e+03 9.702569221768141405e-01
4.957500000000003638e+03 9.745963254970937406e-01
4.957550000000000182e+03 9.791279626982996032e-01
4.957599999999997635e+03 9.838993323570399685e-01
4.957649999999995998e+03 9.884591123761508058e-01
4.957700000000001637e+03 9.920048491289779058e-01
4.957749999999996362e+03 9.942062701140738090e-01
4.957800000000004729e+03 9.952197423747773941e-01
4.957849999999999454e+03 9.955278942895890992e-01
4.957899999999995998e+03 9.955729057988992325e-01
4.957950000000002547e+03 9.955312880663795827e-01
4.958000000000000909e+03 9.951844860355905098e-01
4.958049999999996544e+03 9.937529027081070110e-01
4.958099999999997635e+03 9.904216309124243001e-01
4.958150000000004184e+03 9.852043893043963552e-01
4.958200000000003456e+03 9.791189064213711157e-01
4.958249999999996362e+03 9.731404478869940533e-01
4.958299999999998363e+03 9.673983094546898531e-01
4.958349999999999454e+03 9.611597641415856597e-01
4.958399999999997817e+03 9.536165000175931272e-01
4.958450000000001637e+03 9.446626165937566100e-01
4.958500000000000000e+03 9.349500604438696350e-01
4.958550000000000182e+03 9.255588496447938462e-01
4.958600000000001273e+03 9.175018894695343707e-01
4.958650000000002365e+03 9.112807117562063963e-01
4.958700000000001637e+03 9.068831758206208349e-01
4.958749999999997272e+03 9.042507383442746072e-01
4.958799999999997453e+03 9.032815496003555600e-01
4.958850000000000364e+03 9.038594310683353283e-01
4.958899999999995998e+03 9.060614508045290449e-01
4.958950000000001637e+03 9.099873785738874510e-01
4.958999999999996362e+03 9.157405176589880069e-01
4.959049999999997453e+03 9.232221329319177938e-01
4.959100000000003092e+03 9.318091824448728744e-01
